784077.1822;133904.4469
784077.9466;133909.8327
784077.6578;133915.4653
784079.6818;133919.5791
784084.0466;133921.7745
784089.8052;133922.9386
784096.2084;133922.8213
784102.1978;133921.9143
784106.6916;133918.7363
784109.3572;133916.0548
784112.1862;133914.4734
784116.5652;133914.6756
784122.2546;133914.3325
784125.5136;133914.6555
784129.0943;133911.4195
784132.7136;133906.86
784134.656;133903.707
784139.5727;133901.9987
784144.4087;133901.4336
784150.388;133903.1549
784152.5576;133907.2873
784155.7949;133908.0325
784158.9915;133906.715
784162.7485;133901.4719
784165.8277;133898.2993
784168.0765;133890.1719
784170.4364;133885.7372
784174.2504;133881.8114
784179.6939;133880.9767
784185.4652;133882.6094
784190.3638;133885.9684
784195.1329;133890.4235
784201.447;133896.6175
784203.2485;133899.6395
784207.5682;133901.8549
784212.1572;133902.5359
784219.1088;133902.1573
784221.8852;133900.317
784224.189;133896.5477
784224.7369;133894.582
784223.303;133892.392
784222.7826;133888.8232
784224.4023;133884.9631
784226.7415;133883.6462
784228.6651;133884.1458
784230.5069;133884.0955
784232.6206;133885.3178
784233.6153;133886.0706
784234.8377;133886.668
784235.9245;133886.6235
784239.5098;133885.0141
784243.6527;133883.6783
784246.6856;133881.6952
784249.2841;133879.4671
784253.1006;133877.6356
784256.5807;133876.2213
784258.2861;133875.9746
784259.6177;133874.0157
784261.3424;133873.5361
784264.3885;133875.1515
784266.3636;133874.3618
784269.0916;133873.4658
784270.2088;133870.1146
784271.2225;133868.4958
784275.3987;133867.7967
784278.3372;133865.7977
784280.8418;133865.113
784282.2155;133865.7627
784283.498;133868.0452
784285.2058;133869.1798
784285.4393;133871.3416
784286.3406;133872.9139
784291.3651;133873.9626
784297.5114;133876.2829
784298.7393;133881.9154
784301.3476;133889.6348
784305.3935;133894.3314
784309.874;133897.268
784311.7599;133901.7869
784318.0758;133905.2299
784321.532;133906.5657
784322.6442;133904.7403
784322.0109;133901.0877
784321.8279;133896.801
784323.6869;133892.4185
784326.1177;133892.7438
784330.4177;133896.6291
784336.2519;133900.6044
784343.7652;133907.2723
784344.8141;133910.8237
784342.1868;133915.6123
784336.4179;133923.3585
784337.0616;133926.5216
784340.3964;133926.2249
784345.6446;133922.4842
784346.3548;133928.6359
784348.4179;133930.5574
784353.773;133929.8743
784357.681;133930.6875
784364.0884;133935.7727
784369.5917;133937.7705
784374.7209;133933.0658
784381.3168;133936.3339
784384.3436;133941.1788
784387.6711;133950.1604
784391.2903;133957.0295
784396.2313;133964.4121
784399.418;133966.0014
784403.3434;133965.1893
784408.2329;133965.4403
784418.5298;133966.4144
784422.7112;133966.1835
784428.9622;133963.6083
784431.3421;133965.78
784430.6598;133970.9357
784433.6534;133982.7073
784438.7423;133989.3511
784441.8392;133990.546
784449.4941;133988.5999
784458.9329;133986.0213
784467.2487;133985.9024
784477.498;133996.5094
784478.857;134019.9932
784482.192;134021.5456
784483.7325;134031.3601
784477.9136;134048.7834
784472.9592;134057.3622
784475.786;134061.25
784483.4392;134064.4722
784482.6592;134071.5277
784474.4414;134076.8757
784469.7894;134090.1261
784471.7715;134095.051
784477.8414;134097.713
784487.0602;134099.5564
784489.7296;134105.508
784495.0551;134108.2543
784496.8434;134119.6633
784496.171;134123.338
784494.8273;134129.5291
784482.2008;134126.4079
784478.0013;134128.42
784477.8176;134131.9973
784471.0682;134144.2823
784471.6933;134149.6611
784483.0621;134158.8664
784479.4475;134168.8952
784469.2002;134172.8134
784466.1839;134186.6045
784462.1963;134190.3429
784472.1853;134197.3053
784468.2669;134206.9731
784467.4532;134215.5417
784472.9401;134220.2791
784471.0762;134222.9012
784453.5314;134257.489
784448.0177;134279.105
784454.4762;134291.8899
784425.6701;134310.4833
784413.1025;134321.779
784410.7754;134332.8541
784414.346;134346.2259
784404.9109;134352.4583
784399.8695;134355.8864
784405.6833;134360.8187
784407.4467;134367.147
784399.4022;134371.4124
784394.8905;134367.8057
784392.7028;134362.0348
784380.322;134376.5481
784379.0417;134396.7775
784361.6702;134418.0188
784339.9569;134432.4876
784334.1032;134431.4742
784332.9691;134438.0103
784323.0344;134433.2787
784316.9148;134427.4509
784311.632;134449.4353
784303.4453;134456.1886
784293.0435;134474.123
784297.0903;134488.6442
784309.0292;134489.8696
784318.4808;134496.3028
784319.3126;134498.9409
784318.9986;134511.7679
784314.794;134533.7297
784298.3352;134545.1934
784292.3998;134550.0573
784295.8453;134556.3048
784313.8035;134565.5918
784302.9787;134587.2027
784292.4648;134603.3268
784291.8169;134635.6521
784296.8799;134648.4989
784282.6631;134686.8111
784296.2003;134709.8505
784304.2747;134729.5464
784303.9657;134777.9625
784314.6334;134795.664
784326.85;134793.7514
784336.8462;134799.5555
784351.1;134809.0536
784363.0539;134841.5134
784380.2371;134846.8957
784387.4896;134853.9069
784390.5393;134856.0128
784394.1171;134865.9542
784399.1713;134868.8313
784399.1756;134872.1732
784402.4266;134873.3538
784414.7691;134879.5459
784424.9896;134883.4013
784438.9314;134885.1308
784431.4008;134895.237
784434.4661;134898.892
784451.6701;134909.1434
784470.919;134916.5257
784492.627;134935.7971
784499.8537;134935.7451
784505.3022;134938.2193
784508.0248;134937.8467
784502.9481;134928.5634
784497.0065;134924.8497
784500.5985;134920.3893
784507.4099;134923.8581
784511.9865;134919.7712
784521.7486;134921.7096
784528.6028;134920.6359
784539.4817;134919.8024
784545.5216;134926.5956
784545.248;134938.6227
784545.2501;134959.1185
784548.8054;134960.0809
784555.5003;134939.7175
784563.5654;134935.7542
784567.3467;134944.5812
784574.6482;134962.4668
784579.0703;134965.3785
784586.1347;134967.3455
784590.3375;134977.5197
784597.9955;134987.3256
784605.5788;134991.8812
784602.3865;135005.5295
784594.5791;135015.0309
784588.3781;135023.2113
784585.4351;135033.72
784574.3723;135042.1296
784570.4065;135056.5736
784574.6965;135069.4702
784565.583;135083.1484
784558.5126;135089.1455
784556.9297;135092.7177
784558.2308;135097.3404
784577.0849;135099.5567
784587.4671;135118.0796
784583.7061;135125.1155
784586.053;135141.4656
784585.6675;135145.5449
784582.8873;135152.0298
784581.8463;135158.4592
784577.2301;135166.5985
784568.9271;135171.2067
784563.0364;135173.2098
784557.8952;135173.458
784557.3048;135171.5452
784556.9713;135166.7717
784554.3382;135162.6932
784550.1555;135161.3979
784547.9267;135162.9987
784547.2196;135165.7806
784547.3496;135169.2403
784548.6655;135172.7165
784546.4297;135183.295
784543.1565;135186.9698
784530.3676;135190.6235
784522.4599;135195.809
784520.7087;135199.8071
784521.4436;135205.3252
784529.5056;135207.6887
784531.219;135215.4069
784528.58;135219.7157
784523.009;135212.5011
784519.1475;135213.0825
784518.6599;135218.5823
784522.385;135238.6233
784507.7355;135237.4252
784497.3815;135234.1865
784481.5371;135235.7118
784457.2851;135242.3191
784445.9013;135237.5907
784433.6359;135238.1861
784416.1987;135244.9096
784413.2497;135253.402
784423.392;135258.6235
784428.7044;135265.8804
784425.0712;135272.2881
784418.6534;135271.435
784415.6225;135268.5391
784412.0823;135265.1493
784385.6044;135259.3229
784341.3761;135268.7478
784333.7503;135273.1572
784328.1612;135280.9905
784324.7126;135288.8001
784303.948;135307.1158
784285.5736;135309.9821
784270.0033;135312.3129
784220.0247;135306.6066
784158.2312;135280.3002
784091.4466;135263.3068
784041.7209;135259.5198
784016.678;135283.5653
784011.7939;135307.3748
784018.1527;135330.2348
784020.7554;135338.0541
784007.6784;135354.6264
784004.4178;135361.2094
784003.8726;135364.4117
784004.1978;135367.2131
784004.8157;135370.1632
784007.2405;135372.5933
784010.7203;135372.5935
784016.1967;135371.6602
784020.7736;135374.2675
784025.4268;135379.385
784027.6772;135383.6441
784028.3008;135387.3407
784028.4195;135401.0254
784022.5223;135413.8779
784007.6348;135427.6172
783995.7078;135447.0555
783971.1352;135486.5192
783902.3778;135486.0459
783888.0351;135489.4542
783872.6178;135488.5302
783853.1599;135484.1132
783823.2635;135478.5375
783804.5009;135480.8507
783792.7104;135483.6327
783780.6116;135495.4325
783769.0539;135511.9718
783762.4353;135526.3359
783754.2194;135545.1405
783755.4929;135548.7368
783765.6245;135557.3093
783770.7218;135564.1981
783770.6763;135570.233
783768.9725;135574.8909
783764.6158;135577.8533
783758.8004;135578.4019
783750.4718;135575.959
783747.5057;135577.088
783747.511;135595.8572
783745.9665;135603.5529
783739.1862;135614.5003
783734.4599;135620.5293
783729.7223;135625.0651
783719.6709;135634.2298
783704.447;135646.1258
783680.3935;135655.3528
783670.9579;135658.0774
783662.6095;135663.0298
783654.5456;135674.1566
783651.707;135689.6723
783642.0861;135703.738
783631.1887;135711.8346
783621.6714;135715.0118
783615.9773;135716.9145
783597.7586;135715.6361
783558.5317;135722.2041
783542.0318;135727.1291
783519.9971;135734.7114
783514.2326;135739.7072
783512.2619;135746.5792
783513.1352;135750.4111
783516.3293;135753.8383
783526.6692;135759.0572
783532.7763;135764.3935
783533.2728;135769.5761
783526.9901;135781.975
783529.0678;135786.7485
783532.3796;135793.6013
783531.2792;135798.925
783526.663;135803.0996
783517.8169;135804.6183
783500.5274;135805.2256
783492.3084;135807.946
783487.1252;135811.0334
783483.7426;135817.1536
783479.9278;135825.1342
783476.2464;135837.3766
783471.1498;135842.2061
783464.0529;135842.6114
783456.7843;135840.7912
783451.5357;135838.5733
783447.3678;135841.2894
783440.0218;135863.4471
783437.9865;135877.0214
783431.5903;135885.204
783428.2025;135889.8537
783423.7526;135898.0802
783422.1507;135903.9018
783421.2095;135909.2671
783422.9511;135917.8885
783437.6179;135949.7611
783443.2827;135954.0053
783449.112;135963.0477
783449.7626;135966.2221
783446.2646;135975.6001
783445.5129;135979.6941
783448.0119;135982.9632
783447.1937;135988.357
783445.0098;135991.9545
783440.484;135994.7971
783437.7447;135994.7905
783431.1062;135992.1115
783425.3193;135987.3932
783418.5899;135989.0649
783414.0737;135997.444
783410.7031;136005.3359
783411.1254;136009.6794
783409.5358;136014.6885
783406.2545;136017.1158
783393.3507;136019.3515
783387.861;136019.4158
783386.3633;136024.062
783393.6199;136035.2714
783397.1158;136043.3923
783397.4966;136059.8526
783404.4212;136068.8173
783410.2631;136079.1858
783413.5519;136088.6328
783413.8153;136097.3679
783410.4176;136103.6434
783405.0081;136105.1487
783398.2793;136108.959
783391.6679;136118.4896
783384.0479;136127.69
783380.4128;136144.9028
783375.2772;136160.2342
783333.6007;136203.0017
783311.8044;136225.4336
783301.0825;136248.165
783299.3657;136258.6701
783307.7604;136290.5779
783302.2825;136299.721
783279.9621;136300.4836
783262.18;136308.3177
783245.6607;136315.381
783236.0922;136315.8606
783199.5298;136317.6882
783175.3569;136321.1635
783157.9541;136326.4554
783143.6568;136345.9298
783141.5079;136353.8621
783143.3156;136373.2246
783137.846;136382.2123
783132.4821;136383.1187
783128.7104;136384.8305
783124.6007;136393.0078
783120.2794;136422.7946
783114.0752;136440.277
783097.3338;136464.7281
783090.1312;136469.7955
783084.3442;136471.8164
783076.4145;136472.7699
783072.938;136477.3038
783067.5199;136502.4788
783066.7226;136521.6523
783069.8628;136531.7152
783087.5068;136547.1869
783093.1299;136555.8174
783108.588;136561.754
783119.6097;136560.3461
783124.2774;136561.0192
783129.3492;136566.6809
783129.7159;136581.9931
783126.351;136595.945
783127.1669;136603.0487
783128.8973;136606.735
783132.4566;136610.7487
783133.7369;136620.3713
783128.452;136629.0454
783115.0132;136634.0388
783104.0382;136644.7054
783094.7162;136656.7041
783089.0338;136677.0202
783073.4389;136696.3949
783073.089;136703.2385
783079.4352;136713.7661
783086.9183;136730.1329
783086.8566;136739.9318
783089.8161;136747.3679
783089.1473;136760.444
783080.6901;136787.0452
783077.297;136804.56
783082.5545;136838.234
783088.2132;136844.0148
783096.8603;136849.3581
783117.7562;136853.6347
783129.8445;136857.9957
783144.2659;136858.4103
783167.794;136854.3229
783179.2083;136857.1123
783182.736;136864.0317
783178.4817;136917.269
783182.4135;136923.875
783193.5313;136926.1591
783202.0746;136924.2237
783203.8894;136925.5418
783204.6907;136930.2054
783193.6981;136949.3809
783192.9203;136954.4203
783195.0833;136956.9481
783198.1438;136959.2545
783264.6329;136975.767
783278.2724;136986.4454
783282.8759;136992.3729
783323.5465;137023.0924
783377.6237;137073.4568
783456.484;137158.9752
783506.1;137239.0538
783526.3456;137266.8575
783540.0212;137301.2531
783548.9451;137318.8975
783549.8721;137319.8138
783560.5402;137330.4299
783560.4557;137343.5137
783550.084;137353.1298
783532.021;137357.3506
783516.5803;137356.4147
783499.6577;137349.8114
783494.034;137342.6507
783481.4922;137338.7334
783464.8788;137340.5336
783456.4522;137348.6343
783450.7402;137348.7762
783445.4678;137342.3353
783436.5954;137334.9748
783428.3067;137331.5206
783420.8901;137332.199
783414.8908;137336.0911
783411.1717;137340.6458
783409.56;137346.3777
783412.3483;137358.2831
783422.5327;137372.4831
783422.9349;137387.6525
783415.6998;137406.0954
783411.272;137455.2359
783410.7036;137460.3307
783405.6979;137469.275
783396.1767;137482.4548
783387.2751;137487.1117
783380.0513;137487.1762
783375.5928;137483.0048
783367.2603;137468.9665
783364.091;137467.7906
783357.221;137470.8139
783350.8792;137470.957
783330.2828;137468.8889
783325.5675;137471.0201
783319.855;137477.4666
783313.6289;137492.3746
783304.8422;137505.8038
783297.3272;137516.9923
783286.3429;137518.1343
783278.0092;137515.8475
783264.6546;137505.6403
783249.8435;137496.5615
783223.8851;137490.2317
783204.5757;137472.747
783195.6168;137460.6374
783186.1494;137441.0054
783157.1002;137372.2743
783148.7452;137342.6298
783143.0626;137320.2955
783146.3587;137274.7618
783144.8235;137234.6282
783135.3906;137219.1752
783113.9516;137184.885
783076.0513;137156.4251
783021.9652;137133.2752
783007.5967;137133.1309
782999.3078;137138.1205
782992.5868;137143.6693
782990.5484;137151.4513
782990.704;137162.7316
782992.7303;137173.6621
782994.9206;137185.6814
782999.3915;137210.1033
782986.8898;137233.1785
782969.921;137247.5153
782961.8359;137249.0957
782953.2995;137250.7646
782948.5586;137252.3935
782943.4898;137273.1866
782949.4754;137289.6103
782964.5256;137318.3825
782963.3195;137331.2307
782958.0743;137334.5603
782897.67;137345.3624
782874.8108;137352.0245
782859.7972;137356.3476
782851.8652;137357.6576
782836.154;137354.1368
782815.5329;137353.1164
782787.804;137345.1611
782725.595;137361.4867
782705.5131;137362.2431
782650.9541;137357.5518
782634.4495;137361.9663
782627.759;137365.0665
782622.6287;137370.5966
782619.0154;137377.3961
782619.5051;137413.4102
782614.3855;137427.0498
782600.1259;137439.1311
782573.7035;137447.3278
782543.4985;137448.1471
782533.6065;137448.2658
782510.0312;137444.7344
782490.6433;137447.1086
782483.4606;137453.1133
782478.7543;137459.6676
782474.2239;137487.7397
782472.4137;137516.3182
782481.7198;137555.0768
782478.6511;137571.7284
782480.9535;137587.1615
782488.0011;137602.7367
782498.1516;137618.6373
782542.242;137665.3872
782557.1144;137679.8694
782575.1782;137697.3884
782596.3901;137735.5633
782600.2665;137755.2985
782618.1126;137829.547
782627.353;137868.9821
782633.6501;137886.19
782641.6898;137900.1007
782675.2041;137967.3305
782688.9304;137996.7696
782699.1735;138031.6113
782713.465;138063.5967
782716.4436;138070.0756
782724.2754;138080.0217
782743.0219;138095.6047
782759.6775;138114.9907
782773.7388;138140.582
782775.895;138152.8334
782776.3898;138164.6435
782774.5876;138187.5863
782771.2811;138204.0028
782768.0925;138212.0937
782762.6587;138217.9868
782746.6657;138231.2043
782726.2116;138242.4563
782713.1959;138244.5536
782697.4359;138242.4674
782692.1639;138246.1968
782689.0223;138255.0921
782689.0471;138262.4895
782688.551;138270.0496
782693.1966;138283.3081
782704.664;138295.8904
782756.9044;138322.2743
782823.8515;138393.8205
782845.7563;138402.7375
782870.4863;138414.2494
782891.3122;138431.3763
782903.8883;138447.0344
782924.5896;138485.0625
782926.6253;138495.9378
782927.0375;138512.7896
782924.8021;138529.7287
782918.2016;138548.4162
782917.2335;138560.4745
782919.667;138569.1535
782924.508;138577.1425
782934.782;138585.4094
782963.862;138598.1691
783011.2871;138614.1286
783017.8897;138618.8773
783019.7399;138624.9312
783015.5909;138638.0521
782996.8195;138664.5155
782993.9411;138671.2631
782994.0656;138676.2708
782996.6082;138684.5322
783007.0868;138705.2517
783028.6201;138729.7002
783070.5042;138753.7643
783075.1252;138761.6086
783077.528;138770.3084
783073.0348;138781.4289
783060.4998;138783.5945
783023.7671;138777.9056
783014.0835;138776.1404
783006.88;138776.986
783001.9366;138784.029
782996.6251;138813.0077
782998.6894;138822.4588
782998.3644;138830.5289
782985.8396;138843.2324
782965.4403;138854.7312
782963.2355;138862.4824
782966.165;138876.3441
782981.9396;138910.3112
782985.7428;138924.6965
782983.5579;138936.6369
782967.787;138956.2698
782964.4482;138967.7279
782964.0674;138978.0341
782964.5681;139009.8943
782950.002;139026.1582
782946.8766;139036.8809
782955.9628;139058.1863
782951.8779;139065.1953
782941.9745;139071.3163
782918.2044;139082.4645
782914.0308;139089.6361
782916.4146;139097.2767
782927.1461;139106.0237
782942.7703;139112.1472
782969.0368;139107.1529
782980.8683;139113.4278
782985.485;139119.6344
782983.794;139128.6483
782977.4401;139134.3604
782974.118;139144.2042
782971.9948;139172.3993
782978.7343;139195.0662
782979.7508;139210.2558
782972.9101;139241.0833
782956.338;139261.3658
782937.1508;139268.8052
782929.7511;139278.6521
782920.9457;139282.4901
782877.7552;139280.1808
782857.0223;139275.1885
782830.9916;139257.8399
782828.3333;139243.9698
782817.2443;139231.0499
782794.6054;139222.2401
782785.0662;139196.0442
782783.6935;139184.0889
782775.5444;139177.5237
782760.467;139174.024
782748.839;139176.0806
782743.3803;139182.7633
782741.0021;139196.7768
782733.7388;139204.392
782712.6856;139211.2467
782704.6069;139215.4786
782694.1583;139228.2665
782689.8999;139251.2843
782705.9232;139315.0483
782715.022;139332.5333
782727.2946;139343.2078
782724.2368;139352.3301
782703.6428;139363.6748
782687.7341;139371.149
782678.7257;139378.1069
782671.8719;139389.1739
782673.0876;139399.9069
782679.5511;139408.0789
782678.6917;139419.3074
782674.8296;139425.693
782667.9279;139427.9579
782656.0414;139424.1982
782643.9303;139415.2363
782627.6827;139419.463
782619.959;139428.5029
782614.8075;139444.0789
782614.555;139456.0401
782636.5006;139478.1135
782637.8383;139498.9222
782644.297;139507.4727
782654.1417;139512.3644
782670.1544;139514.0182
782686.6764;139522.8937
782690.9528;139533.8946
782687.626;139545.2754
782664.8883;139561.7682
782633.9762;139574.0672
782596.1615;139574.3292
782545.8728;139569.443
782520.9231;139577.9483
782486.9723;139559.3166
782484.3759;139551.6765
782485.0331;139541.9637
782491.54;139529.5088
782499.8014;139516.2413
782510.9808;139503.7467
782511.471;139488.9906
782516.9364;139480.4479
782539.463;139470.6604
782554.2012;139466.6014
782562.1556;139459.634
782563.615;139448.6923
782558.0147;139437.2341
782546.1354;139425.1655
782525.1305;139396.8472
782515.7386;139393.4046
782474.3167;139401.6368
782456.9222;139414.85
782448.1306;139432.4792
782441.5081;139465.5459
782441.6334;139508.1022
782434.1865;139549.8596
782428.0335;139555.8164
782418.3466;139558.7302
782416.0467;139563.0571
782418.0017;139576.3786
782425.9198;139588.1778
782435.9222;139600.8744
782434.4463;139611.5701
782433.8352;139624.8274
782425.76;139639.0401
782403.3715;139649.4365
782389.7369;139648.2391
782367.411;139637.1969
782358.2841;139636.742
782337.9716;139657.2361
782330.7977;139672.2969
782327.1552;139699.0555
782328.3383;139733.2337
782335.4982;139758.3048
782343.1188;139785.1037
782353.6322;139845.277
782359.991;139858.077
782369.4621;139870.8466
782382.396;139876.1519
782411.7392;139881.9164
782437.8816;139896.6068
782462.6494;139915.8497
782489.6742;139947.65
782495.8744;139961.1105
782496.4933;139973.6397
782490.1032;139982.525
782473.2588;139990.7315
782456.9695;139991.2249
782443.7267;139988.822
782410.947;140000.4809
782390.9281;140013.2371
782382.9538;140022.3313
782377.4605;140036.1635
782377.0185;140047.1125
782380.5632;140056.9619
782388.4305;140067.7338
782398.8348;140089.8854
782407.1146;140109.6339
782411.8736;140121.0713
782410.6268;140130.8654
782402.3015;140148.9862
782381.6256;140178.6286
782364.8857;140189.2466
782359.6614;140195.8079
782358.6089;140206.8148
782368.3045;140232.8064
782380.5363;140244.2468
782393.6926;140251.9138
782395.8702;140258.7194
782393.2244;140269.8232
782382.4831;140291.8305
782361.4351;140311.2843
782353.814;140318.2021
782343.8366;140331.4155
782336.7295;140335.7197
782328.8225;140335.1934
782324.225;140331.9178
782312.815;140321.4441
782304.339;140316.5781
782298.1887;140315.7629
782278.2004;140318.0506
782264.3629;140315.9853
782257.5397;140309.856
782252.0637;140303.4279
782251.6586;140294.875
782255.1155;140286.0848
782267.9113;140274.8642
782276.1927;140262.6111
782277.0088;140252.3606
782274.1641;140246.2896
782267.7301;140245.4376
782257.3557;140246.5009
782237.8784;140256.5562
782223.4039;140270.4091
782215.3422;140279.3653
782195.4182;140350.9503
782189.6458;140370.839
782186.741;140380.8604
782182.068;140395.2692
782169.3511;140432.2021
782168.5798;140443.1566
782175.716;140454.4813
782208.9963;140484.4276
782240.421;140517.5987
782249.0609;140526.5608
782254.6244;140535.856
782262.8039;140552.1128
782268.0179;140558.5053
782291.0795;140575.1321
782308.9922;140581.0814
782320.9071;140581.6564
782329.7752;140577.6872
782334.4708;140577.6039
782340.2787;140580.9637
782344.2639;140585.333
782350.5871;140599.6685
782349.8342;140612.2613
782347.7812;140628.3856
782342.54;140640.0141
782335.3825;140649.0385
782301.2253;140664.3922
782272.6456;140669.2709
782256.79;140666.7572
782244.8191;140671.8713
782241.6099;140681.9774
782258.1626;140742.2251
782268.5186;140757.5572
782299.8535;140800.6154
782367.8756;140826.0436
782391.629;140829.3844
782399.0022;140824.3031
782401.7524;140812.8704
782408.5961;140807.6952
782419.3665;140806.5969
782429.2262;140813.5833
782435.498;140820.3196
782440.368;140838.8805
782436.6635;140846.3547
782424.6162;140859.128
782426.0088;140866.1051
782434.8875;140873.0972
782447.591;140874.1249
782466.65;140879.5319
782480.2009;140880.3022
782492.5968;140872.1695
782492.1011;140856.8061
782486.9788;140847.1989
782479.8641;140839.6286
782475.1176;140832.6917
782474.39;140823.298
782475.3797;140812.6665
782482.3477;140804.2007
782488.1857;140802.2378
782496.6557;140804.0518
782508.8417;140819.0769
782524.8417;140852.5534
782539.9396;140880.1916
782539.6083;140900.1353
782545.6903;140911.2953
782569.7254;140920.2875
782578.9791;140929.6715
782577.6859;140944.5202
782571.7046;140961.6021
782572.4525;140971.3088
782582.93;140978.2269
782607.7869;140982.1597
782631.6968;140994.1644
782657.5042;141009.4185
782670.764;141023.463
782675.1522;141033.6789
782672.1964;141050.8374
782662.404;141077.326
782644.8389;141113.7094
782628.5061;141136.2991
782608.8113;141152.2231
782585.606;141153.9329
782562.6187;141150.6638
782539.9733;141152.4469
782507.0118;141140.2918
782495.082;141140.4619
782440.0853;141177.584
782408.7183;141211.5697
782400.9621;141219.7168
782383.1316;141239.1341
782379.0321;141267.2394
782382.399;141282.9833
782378.6732;141294.1768
782365.1255;141311.9862
782342.7489;141322.7059
782320.1135;141324.0225
782294.5493;141316.2008
782280.0159;141318.3546
782272.5948;141329.5488
782266.6573;141343.5031
782262.7125;141369.021
782265.9692;141404.5527
782270.9377;141414.731
782357.5904;141451.3256
782362.2032;141464.7383
782360.4397;141485.2215
782355.7763;141613.0342
782362.4517;141636.3433
782381.6899;141659.1024
782425.2695;141682.7824
782465.9901;141710.4269
782520.3779;141740.0958
782592.4963;141763.4427
782622.0454;141782.0072
782637.5252;141791.3757
782665.3619;141817.0931
782754.946;141856.2951
782782.6834;141859.1957
782835.0297;141887.3823
782877.4112;141918.6795
782919.6845;141946.6522
782972.2627;141958.1327
783033.0473;141964.8209
783112.5368;141967.89
783183.3401;141966.5497
783245.6665;141978.8442
783264.4322;141983.894
783295.9358;141992.3927
783421.4169;142063.1652
783474.7279;142114.8218
783504.2659;142154.1984
783499.8574;142242.8389
783495.0003;142269.9136
783491.263;142286.8536
783479.1779;142334.7326
783472.5299;142363.4866
783469.2786;142370.6715
783468.0863;142395.3388
783458.852;142425.876
783451.5379;142440.6609
783435.3639;142457.0075
783416.9867;142460.8212
783401.2808;142468.6149
783370.6217;142475.6641
783370.6217;142475.6641
783351.0765;142457.0288
783324.7759;142433.7253
783321.2045;142358.399
783320.2705;142335.6611
783314.5194;142302.9853
783305.6829;142281.6802
783294.6868;142275.5247
783283.6069;142274.1435
783272.572;142276.4517
783260.2387;142286.3903
783255.6114;142299.297
783255.8509;142321.8879
783248.7493;142347.6669
783245.9085;142357.2679
783243.1516;142390.354
783254.5744;142414.5874
783277.1763;142461.0927
783283.4494;142474.0235
783309.595;142509.3378
783314.9926;142516.5095
783370.6217;142475.6641
783314.9926;142516.5095
783314.9926;142516.5095
783319.5663;142522.7702
783323.2791;142528.6972
783341.1559;142537.4891
783366.2214;142543.063
783385.144;142544.3008
783433.0328;142542.3906
783477.0867;142547.491
783499.2834;142558.3541
783524.0045;142578.3361
783541.37;142594.9443
783607.5161;142630.3191
